date,iso_code,tot_case,tot_case_new,tot_case_new_mean,tot_deaths,tot_deaths_new,tot_deaths_new_mean,recoveries,recoveries_new,recoveries_new_mean,total_cases_per_million,total_deaths_per_million,total_tests,new_tests,total_tests_per_thousand
20200715,PAK,257914,2145,2438,5426,40,63.285714,178737,5927,4775.1429,1157.89,24.383,1627939,21749,7.37
20200716,PAK,257914,0,2045,5426,0,52.571429,178737,0,4235,1167.601,24.564,1652183,24244,7.48
20200717,PAK,261917,4003,2223.7143,5522,96,57,198509,19772,6482.1429,1177.04,24.786,1676090,23907,7.588
20200718,PAK,263496,1579,2089.1429,5568,46,53,204276,5767,6796.5714,1185.722,24.999,1699101,23011,7.692
20200719,PAK,265083,1587,1922.5714,5599,31,47.571429,205929,1653,6287.4286,1192.871,25.207,1721660,22559,7.794
20200720,PAK,266096,1013,1784.5714,5639,40,45.571429,208030,2101,5339.1429,1200.055,25.347,1740768,19108,7.881
20200721,PAK,267428,1332,1665.5714,5677,38,41.571429,210468,2438,5379.7143,1204.641,25.528,1758551,17783,7.961
20200722,PAK,269191,1763,1611,5709,32,40.428571,213175,2707,4919.7143,1210.671,25.7,1776882,18331,8.044
20200723,PAK,270400,1209,1783.7143,5763,54,48.142857,219783,6608,5863.7143,1218.653,25.845,1799290,22408,8.146
20200724,PAK,271887,1487,1424.2857,5787,24,37.857143,236596,16813,5441,1224.126,26.09,1821296,22006,8.245
20200725,PAK,273113,1226,1373.8571,5822,35,36.285714,237434,838,4736.8571,1230.858,26.198,1844926,23630,8.352
20200726,PAK,273113,0,1147.1429,5822,0,31.857143,237434,0,4500.7143,1236.408,26.357,1868180,23254,8.457
20200727,PAK,274289,1176,1170.4286,5842,20,29,241026,3592,4713.7143,1241.732,26.447,1909846,41666,8.646
20200728,PAK,275225,936,1113.8571,5865,23,26.857143,242436,1410,4566.8571,1245.969,26.551,1931102,21256,8.742
20200729,PAK,276288,1063,1013.8571,5892,27,26.142857,244883,2447,4529.7143,1250.781,26.674,1952730,21628,8.84
20200730,PAK,277402,1114,1000.2857,5924,32,23,246131,1248,3764,1255.824,26.818,1973237,20507,8.933
20200731,PAK,278305,903,916.85714,5951,27,23.428571,247177,1046,1511.5714,1259.912,26.941,,,
20200801,PAK,278305,0,741.71429,5951,0,18.428571,247177,0,1391.8571,1259.912,26.941,2010170,,9.1
20200802,PAK,279699,1394,940.85714,5976,25,22,248577,1400,1591.8571,1259.912,26.941,2021196,11026,9.15
20200803,PAK,280461,762,881.71429,5999,23,22.428571,249397,820,1195.8571,1267.717,27.09,2031955,10759,9.199
20200804,PAK,280461,0,748,5999,0,19.142857,249397,0,994.42857,1269.673,27.158,2043870,11915,9.253
20200805,PAK,281136,675,692.57143,6014,15,17.428571,254286,4889,1343.2857,1272.729,27.226,,,
20200806,PAK,281863,727,637.28571,6035,21,15.857143,256058,1772,1418.1429,1276.02,27.321,2058872,,9.321
20200807,PAK,282645,782,620,6052,17,14.428571,258099,2041,1560.2857,1279.56,27.398,2079333,20461,9.413
20200808,PAK,283487,842,740.28571,6068,16,16.714286,259604,1505,1775.2857,1283.372,27.47,2103699,24366,9.524
20200809,PAK,284121,634,631.71429,6082,14,15.142857,260248,644,1667.2857,1286.242,27.534,2127089,23390,9.63
20200810,PAK,284660,539,599.85714,6097,15,14,260764,516,1623.8571,1288.682,27.602,2147584,20495,9.722
20200811,PAK,285191,531,675.71429,6112,15,16.142857,261246,482,1692.7143,1291.086,27.67,2165811,18227,9.805
20200812,PAK,285921,730,683.57143,6129,17,16.428571,263193,1947,1272.4286,1294.391,27.747,2186442,20631,9.898
20200813,PAK,286674,753,687.28571,6139,10,14.857143,264060,867,1143.1429,1297.8,27.792,2205664,19222,9.985
20200814,PAK,287300,626,665,6153,14,14.428571,265215,1155,1016.5714,1300.634,27.855,2229409,23745,10.093
20200815,PAK,288047,747,651.42857,6162,9,13.428571,265624,409,860,1304.015,27.896,2253131,23722,10.2
20200816,PAK,289215,1168,727.71429,6175,13,13.285714,269087,3463,1262.7143,1307.049,27.923,2277153,24022,10.309
20200817,PAK,289215,0,650.71429,6175,0,11.142857,269087,0,1189,1309.303,27.955,2299601,22448,10.411
20200818,PAK,289832,617,663,6190,15,11.142857,269989,902,1249,1312.096,28.023,2317213,17612,10.49
20200819,PAK,290445,613,646.28571,6201,11,10.285714,272128,2139,1276.4286,1312.096,28.023,2340072,22859,10.594
20200122,PAN,0,,,0,,,0,,,,,,,
20200123,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200124,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200125,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200126,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200127,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200128,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200129,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200130,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200131,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200201,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200202,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200203,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200204,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200205,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200206,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200207,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200208,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200209,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200210,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200211,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200212,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200213,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200214,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200215,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200216,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200217,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200218,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200219,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200220,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200221,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200222,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200223,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200224,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200225,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200226,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200227,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200228,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200229,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200301,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200302,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200303,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200304,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200305,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200306,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200307,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200308,PAN,0,0,0,0,0,0,0,0,0,,,,,
20200309,PAN,0,0,0,0,0,0,0,0,0,,,107,,0.025
20200310,PAN,1,1,0.14285714,0,0,0,0,0,0,0.232,0,138,31,0.032
20200311,PAN,8,7,1.1428571,1,1,0.14285714,0,0,0,1.622,0.232,180,42,0.042
20200312,PAN,11,3,1.5714286,1,0,0.14285714,0,0,0,3.245,0.232,374,194,0.087
20200313,PAN,27,16,3.8571429,1,0,0.14285714,0,0,0,6.258,0.232,613,239,0.142
20200314,PAN,36,9,5.1428571,1,0,0.14285714,0,0,0,8.343,0.232,814,201,0.189
20200315,PAN,43,7,6.1428571,1,0,0.14285714,0,0,0,9.966,0.232,921,107,0.213
20200316,PAN,55,12,7.8571429,1,0,0.14285714,0,0,0,9.966,0.232,1004,83,0.233
20200317,PAN,69,14,9.7142857,1,0,0.14285714,0,0,0,15.992,0.232,1245,241,0.289
20200318,PAN,86,17,11.142857,1,0,0,0,0,0,19.932,0.232,1455,210,0.337
20200319,PAN,109,23,14,1,0,0,0,0,0,25.262,0.232,1768,313,0.41
20200320,PAN,137,28,15.714286,1,0,0,0,0,0,31.751,0.232,2169,401,0.503
20200321,PAN,200,63,23.428571,1,0,0,0,0,0,46.352,0.232,2472,303,0.573
20200322,PAN,313,113,38.571429,3,2,0.28571429,0,0,0,56.782,0.695,3099,627,0.718
20200323,PAN,345,32,41.428571,6,3,0.71428571,0,0,0,72.542,0.695,3385,286,0.785
20200324,PAN,345,0,39.428571,6,0,0.71428571,1,1,0.14285714,79.958,1.391,3690,305,0.855
20200325,PAN,443,98,51,8,2,1,1,0,0.14285714,102.671,1.391,4248,558,0.985
20200326,PAN,558,115,64.142857,8,0,1,2,1,0.28571429,136.276,1.391,4856,608,1.125
20200327,PAN,674,116,76.714286,9,1,1.1428571,2,0,0.28571429,156.208,2.086,5222,366,1.21
20200328,PAN,786,112,83.714286,14,5,1.8571429,2,0,0.28571429,182.165,3.245,5762,540,1.335
20200329,PAN,901,115,84,17,3,2,4,2,0.57142857,208.818,3.94,6160,398,1.428
20200330,PAN,989,88,92,24,7,2.5714286,4,0,0.57142857,229.213,5.562,6582,422,1.525
20200331,PAN,1181,192,119.42857,30,6,3.4285714,9,5,1.1428571,249.144,6.026,6944,362,1.609
20200401,PAN,1181,0,105.42857,30,0,3.1428571,9,0,1.1428571,273.711,6.953,7333,389,1.7
20200402,PAN,1317,136,108.42857,32,2,3.4285714,9,0,1,305.231,7.416,7941,608,1.84
20200403,PAN,1475,158,114.42857,37,5,4,10,1,1.1428571,341.849,8.575,8694,753,2.015
20200404,PAN,1673,198,126.71429,41,4,3.8571429,13,3,1.5714286,387.738,9.502,9256,562,2.145
20200405,PAN,1801,128,128.57143,46,5,4.1428571,13,0,1.2857143,417.404,10.661,9749,493,2.259
20200406,PAN,1988,187,142.71429,54,8,4.2857143,13,0,1.2857143,460.743,12.515,10297,548,2.386
20200407,PAN,2100,112,131.28571,55,1,3.5714286,14,1,0.71428571,486.701,12.747,10681,384,2.475
20200408,PAN,2249,149,152.57143,59,4,4.1428571,16,2,1,521.233,13.674,11776,1095,2.729
20200409,PAN,2528,279,173,63,4,4.4285714,16,0,1,585.895,14.601,12452,676,2.886
20200410,PAN,2752,224,182.42857,66,3,4.1428571,16,0,0.85714286,637.809,15.296,13498,1046,3.128
20200411,PAN,2974,222,185.85714,74,8,4.7142857,17,1,0.57142857,689.261,17.15,14360,862,3.328
20200412,PAN,3234,260,204.71429,79,5,4.7142857,23,6,1.4285714,749.519,18.309,14985,625,3.473
20200413,PAN,3400,166,201.71429,87,8,4.7142857,29,6,2.2857143,787.991,20.163,15397,412,3.568
20200414,PAN,3472,72,196,94,7,5.5714286,61,32,6.7142857,804.678,21.786,15883,486,3.681
20200415,PAN,3574,102,189.28571,95,1,5.1428571,72,11,8,828.318,22.017,16668,785,3.863
20200416,PAN,3751,177,174.71429,103,8,5.7142857,75,3,8.4285714,869.34,23.872,17630,962,4.086
20200417,PAN,4016,265,180.57143,109,6,6.1428571,98,23,11.714286,930.757,25.262,18341,711,4.251
20200418,PAN,4210,194,176.57143,116,7,6,122,24,15,975.719,26.884,18838,497,4.366
20200419,PAN,4273,63,148.42857,120,4,5.8571429,140,18,16.714286,990.32,27.811,19851,1013,4.601
20200420,PAN,4467,194,152.42857,126,6,5.5714286,165,25,19.428571,1035.282,29.202,20681,830,4.793
20200421,PAN,4658,191,169.42857,136,10,6,204,39,20.428571,1079.548,31.52,21552,871,4.995
20200422,PAN,4821,163,178.14286,141,5,6.5714286,231,27,22.714286,1117.325,32.678,22702,1150,5.261
20200423,PAN,5166,345,202.14286,146,5,6.1428571,271,40,28,1156.957,33.374,23144,442,5.364
20200424,PAN,5338,172,188.85714,154,8,6.4285714,319,48,31.571429,1197.283,33.837,23903,759,5.54
20200425,PAN,5538,200,189.71429,159,5,6.1428571,338,19,30.857143,1237.146,35.691,24924,1021,5.776
20200426,PAN,5779,241,215.14286,165,6,6.4285714,338,0,28.285714,1283.499,36.85,26123,1199,6.054
20200427,PAN,6021,242,222,167,2,5.8571429,455,117,41.428571,1339.354,38.241,27221,1098,6.309
20200428,PAN,6021,0,194.71429,167,0,4.4285714,455,0,35.857143,1395.44,38.704,28134,913,6.52
20200429,PAN,6378,357,222.42857,178,11,5.2857143,527,72,42.285714,1436.925,40.79,29145,1011,6.755
20200430,PAN,6532,154,195.14286,188,10,6,576,49,43.571429,1478.179,41.254,30029,884,6.96
20200501,PAN,6720,188,197.42857,192,4,5.4285714,622,46,43.285714,1513.871,43.571,31077,1048,7.202
20200502,PAN,7090,370,221.71429,197,5,5.4285714,641,19,43.285714,1557.442,44.498,32544,1467,7.542
20200503,PAN,7090,0,187.28571,197,0,4.5714286,641,0,43.285714,1643.194,45.657,33540,996,7.773
20200504,PAN,7197,107,168,200,3,4.7142857,641,0,26.571429,1667.992,46.352,34532,992,8.003
20200505,PAN,7523,326,214.57143,210,10,6.1428571,823,182,52.571429,1712.027,47.048,35447,915,8.215
20200506,PAN,7731,208,193.28571,218,8,5.7142857,859,36,47.428571,1743.547,48.67,36859,1412,8.543
20200507,PAN,7868,137,190.85714,225,7,5.2857143,886,27,44.285714,1791.753,50.524,37903,1044,8.784
20200508,PAN,8070,202,192.85714,231,6,5.5714286,886,0,37.714286,1823.505,52.146,39100,1197,9.062
20200509,PAN,8282,212,170.28571,237,6,5.7142857,4501,3615,551.42857,1870.321,53.537,40365,1265,9.355
20200510,PAN,8448,166,194,244,7,6.7142857,4687,186,578,1919.454,54.928,41192,827,9.547
20200511,PAN,8616,168,202.71429,249,5,7,4687,0,578,1957.927,56.55,42172,980,9.774
20200512,PAN,8783,167,180,252,3,6,6021,1334,742.57143,1996.863,57.709,44561,2389,10.328
20200513,PAN,8944,161,173.28571,256,4,5.4285714,6067,46,744,2035.567,58.404,,,
20200514,PAN,9118,174,178.57143,260,4,5,6080,13,742,2072.881,59.331,45221,,10.481
20200515,PAN,9268,150,171.14286,266,6,5,6080,0,742,2113.207,60.258,46089,868,10.682
20200516,PAN,9449,181,166.71429,269,3,4.5714286,6080,0,225.57143,2147.972,61.649,47384,1295,10.982
20200517,PAN,9606,157,165.42857,275,6,4.4285714,6081,1,199.14286,2189.921,62.344,48599,1215,11.263
20200518,PAN,9726,120,158.57143,279,4,4.2857143,6081,0,199.14286,2226.307,63.735,49312,713,11.429
20200519,PAN,9867,141,154.85714,281,2,4.1428571,6194,113,24.714286,2254.119,64.662,50009,697,11.59
20200520,PAN,9977,110,147.57143,287,6,4.4285714,6194,0,18.142857,2286.797,65.125,50798,789,11.773
20200521,PAN,10116,139,142.57143,291,4,4.4285714,6245,51,23.571429,2312.291,66.516,52048,1250,12.063
20200522,PAN,10267,151,142.71429,295,4,4.1428571,6275,30,27.857143,2344.506,67.443,53073,1025,12.3
20200523,PAN,10577,310,161.14286,299,4,4.2857143,6279,4,28.428571,2379.502,68.37,54742,1669,12.687
20200524,PAN,10926,349,188.57143,306,7,4.4285714,6279,0,28.285714,2451.348,69.297,56198,1456,13.025
20200525,PAN,11183,257,208.14286,310,4,4.4285714,6279,0,28.285714,2532.233,70.919,57254,1056,13.269
20200526,PAN,11447,264,225.71429,313,3,4.5714286,6379,100,26.428571,2591.796,71.846,58467,1213,13.55
20200527,PAN,11728,281,250.14286,315,2,4,7379,1000,169.28571,2652.982,72.542,59720,1253,13.841
20200528,PAN,12131,403,287.85714,320,5,4.1428571,7379,0,162,2718.107,73.005,60973,1253,14.131
20200529,PAN,12531,400,323.42857,326,6,4.4285714,7540,161,180.71429,2811.507,74.164,62380,1407,14.457
20200530,PAN,13018,487,348.71429,330,4,4.4285714,9414,1874,447.85714,2904.212,75.554,63867,1487,14.802
20200531,PAN,13463,445,362.42857,336,6,4.2857143,9514,100,462.14286,3017.08,76.482,65337,1470,15.143
20200601,PAN,13837,374,379.14286,344,8,4.8571429,9514,0,462.14286,3120.214,77.872,66265,928,15.358
20200602,PAN,14095,258,378.28571,352,8,5.5714286,9514,0,447.85714,3206.893,79.726,67095,830,15.55
20200603,PAN,14609,514,411.57143,357,5,6,9519,5,305.71429,3266.688,81.58,68714,1619,15.925
20200604,PAN,15044,435,416.14286,363,6,6.1428571,9619,100,320,3385.814,82.739,70245,1531,16.28
20200605,PAN,15463,419,418.85714,370,7,6.2857143,9719,100,311.28571,3486.63,84.13,71740,1495,16.627
20200606,PAN,16004,541,426.57143,386,16,8,10118,399,100.57143,3583.738,85.752,73484,1744,17.031
20200607,PAN,16425,421,423.14286,393,7,8.1428571,10218,100,100.57143,3709.122,89.46,75057,1573,17.395
20200608,PAN,16854,429,431,398,5,7.7142857,10401,183,126.71429,3806.694,91.083,76713,1656,17.779
20200609,PAN,17233,379,448.28571,403,5,7.2857143,10561,160,149.57143,3906.12,92.241,78132,1419,18.108
20200610,PAN,17889,656,468.57143,413,10,8,10977,416,208.28571,3993.957,93.4,80173,2041,18.581
20200611,PAN,18586,697,506,418,5,7.8571429,10977,0,194,4145.993,95.718,82391,2218,19.095
20200612,PAN,19211,625,535.42857,421,3,7.2857143,13759,2782,577.14286,4307.532,96.877,84420,2029,19.565
20200613,PAN,20059,848,579.28571,429,8,6.1428571,13759,0,520.14286,4452.383,97.572,87086,2666,20.183
20200614,PAN,21418,1359,713.28571,437,8,6.2857143,13766,7,506.85714,4648.917,99.426,88966,1880,20.619
20200615,PAN,21422,4,652.57143,448,11,7.1428571,13766,0,480.71429,4794.232,101.28,90950,1984,21.079
20200616,PAN,21962,540,675.57143,457,9,7.7142857,13774,8,459,4964.809,103.829,92595,1645,21.46
20200617,PAN,22597,635,672.57143,470,13,8.1428571,13774,0,399.57143,5089.961,105.915,94681,2086,21.943
20200618,PAN,23351,754,680.71429,475,5,8.1428571,13782,8,400.71429,5237.13,108.928,97130,2449,22.511
20200619,PAN,24274,923,723.28571,485,10,9.1428571,14359,577,85.714286,5411.878,110.087,99950,2820,23.165
20200620,PAN,25222,948,737.57143,493,8,9.1428571,14359,0,85.714286,5625.795,112.405,102716,2766,23.806
20200621,PAN,26030,808,658.85714,501,8,9.1428571,14359,0,84.714286,5845.505,114.259,105126,2410,24.364
20200622,PAN,26752,722,761.42857,521,20,10.428571,14664,305,128.28571,6032.769,116.113,107201,2075,24.845
20200623,PAN,27314,562,764.57143,536,15,11.285714,14694,30,131.42857,6200.102,120.748,108902,1701,25.239
20200624,PAN,28030,716,776.14286,547,11,11,14794,100,145.71429,6330.352,124.225,111197,2295,25.771
20200625,PAN,29037,1007,812.28571,564,17,12.714286,14800,6,145.42857,6496.294,126.774,114421,3224,26.518
20200626,PAN,29905,868,804.42857,575,11,12.857143,15270,470,130.14286,6729.678,130.714,117450,3029,27.22
20200627,PAN,30658,753,776.57143,592,17,14.142857,15370,100,144.42857,6930.848,133.263,119801,2351,27.765
20200628,PAN,31686,1028,808,604,12,14.714286,15470,100,158.71429,7105.365,137.203,122709,2908,28.439
20200629,PAN,32785,1099,861.85714,620,16,14.142857,15595,125,133,7343.616,139.984,125909,3200,29.181
20200630,PAN,33550,765,890.85714,631,11,13.571429,15745,150,150.14286,7598.323,143.693,127886,1977,29.639
20200701,PAN,34463,913,919,645,14,14,15945,200,164.42857,7775.621,146.242,130556,2670,30.258
20200702,PAN,35237,774,885.71429,667,22,14.714286,16445,500,235,7987.22,149.487,132903,2347,30.802
20200703,PAN,35995,758,870,698,31,17.571429,16945,500,239.28571,8166.604,154.585,135164,2261,31.326
20200704,PAN,36983,988,903.57143,720,22,18.285714,17761,816,341.57143,8342.279,161.77,140801,5637,32.632
20200705,PAN,38149,1166,923.28571,747,27,20.428571,17986,225,359.42857,8571.26,166.869,141967,1166,32.903
20200706,PAN,39334,1185,935.57143,770,23,21.428571,18036,50,348.71429,8841.495,173.126,145139,3172,33.638
20200707,PAN,40291,957,963,799,29,24,18726,690,425.85714,9116.133,178.457,147560,2421,34.199
20200708,PAN,41251,960,969.71429,819,20,24.857143,19469,743,503.42857,9337.93,185.178,150144,2584,34.798
20200709,PAN,42216,965,997,839,20,24.571429,20437,968,570.28571,9560.421,189.813,152642,2498,35.377
20200710,PAN,43257,1041,1037.4286,863,24,23.571429,21426,989,640.14286,9784.072,194.448,155664,3022,36.077
20200711,PAN,44332,1075,1049.8571,893,30,24.714286,22170,744,629.85714,10025.34,200.011,158570,2906,36.751
20200712,PAN,45633,1301,1069.1429,909,16,23.142857,23039,869,721.85714,10274.48,206.964,162005,3435,37.547
20200713,PAN,47173,1540,1119.8571,932,23,23.142857,23919,880,840.42857,10576,210.672,165589,3584,38.377
20200714,PAN,48096,923,1115,960,28,23,24667,748,848.71429,10932.92,216.002,168164,2575,38.974
20200715,PAN,49243,1147,1141.7143,982,22,23.285714,25417,750,849.71429,11146.83,222.492,171442,3278,39.734
20200716,PAN,50373,1130,1165.2857,1000,18,23,25842,425,772.14286,11412.67,227.59,174877,3435,40.53
20200717,PAN,51408,1035,1164.4286,1038,38,25,26520,678,727.71429,11674.56,231.762,177819,2942,41.212
20200718,PAN,52261,853,1132.7143,1071,33,25.428571,27494,974,760.57143,11914.43,240.569,180296,2477,41.786
20200719,PAN,53468,1207,1119.2857,1096,25,26.714286,28482,988,777.57143,12112.12,248.217,184066,3770,42.66
20200720,PAN,54426,958,1036.1429,1127,31,27.857143,29164,682,749.28571,12391.86,254.011,186986,2920,43.336
20200721,PAN,55153,727,1008.1429,1159,32,28.428571,30075,911,772.57143,12613.89,261.196,189199,2213,43.849
20200722,PAN,55906,753,951.85714,1180,21,28.285714,31122,1047,815,12782.38,268.612,191752,2553,44.441
20200723,PAN,56817,911,920.57143,1209,29,29.857143,31828,706,855.14286,12956.9,273.479,194773,3021,45.141
20200724,PAN,57993,1176,940.71429,1250,41,30.285714,32704,876,883.42857,13168.03,280.2,198245,3472,45.946
20200725,PAN,58864,871,943.28571,1275,25,29.142857,33428,724,847.71429,13440.58,289.703,200935,2690,46.569
20200726,PAN,60296,1432,975.42857,1294,19,28.285714,34131,703,807,13642.45,295.497,205209,4274,47.56
20200727,PAN,61442,1146,1002.2857,1322,28,27.857143,35086,955,846,13974.33,299.9,208659,3450,48.359
20200728,PAN,62223,781,1010,1349,27,27.142857,36181,1095,872.28571,14239.93,306.39,210938,2279,48.887
20200729,PAN,63269,1046,1051.8571,1374,25,27.714286,37316,1135,884.85714,14420.94,312.647,214105,3167,49.621
20200730,PAN,64191,922,1053.4286,1397,23,26.857143,38218,902,912.85714,14663.36,318.441,217323,3218,50.367
20200731,PAN,65256,1065,1037.5714,1421,24,24.428571,39166,948,923.14286,14877.05,323.772,220421,3098,51.085
20200801,PAN,66383,1127,1074.1429,1449,28,24.857143,40081,915,950.42857,15123.87,329.334,224089,3668,51.935
20200802,PAN,67453,1070,1022.4286,1471,22,25.285714,41038,957,986.71429,15385.07,335.823,227309,3220,52.682
20200803,PAN,68456,1003,1002,1497,26,25,42093,1055,1001,15633.05,340.922,229958,2649,53.296
20200804,PAN,69424,968,1028.7143,1522,25,24.714286,43330,1237,1021.2857,15865.51,346.948,232517,2559,53.889
20200805,PAN,70231,807,994.57143,1553,31,25.571429,44792,1462,1068,16089.86,352.742,235074,2557,54.481
20200806,PAN,71418,1187,1032.4286,1574,21,25.285714,45658,866,1062.8571,16276.89,359.927,238682,3608,55.317
20200807,PAN,72560,1142,1043.4286,1591,17,24.285714,46675,1017,1072.7143,16551.99,364.794,242055,3373,56.099
20200808,PAN,73651,1091,1038.2857,1609,18,22.857143,47484,809,1057.5714,16816.66,368.734,245229,3174,56.835
20200809,PAN,74492,841,1005.5714,1639,30,24,48748,1264,1101.4286,17069.52,372.905,248090,2861,57.498
20200810,PAN,75394,902,991.14286,1664,25,23.857143,49510,762,1059.5714,17264.43,379.858,250578,2488,58.075
20200811,PAN,76464,1070,1005.7143,1680,16,22.571429,50665,1155,1047.8571,17473.48,385.652,253707,3129,58.8
20200812,PAN,77377,913,1020.8571,1703,23,21.428571,51597,932,972.14286,17721.46,389.36,256449,2742,59.435
20200813,PAN,78446,1069,1004,1722,19,21.142857,52210,613,936,17933.06,394.691,259583,3134,60.162
20200814,PAN,79402,956,977.42857,1734,12,20.428571,52886,676,887.28571,18180.81,399.094,262275,2692,60.785
20200815,PAN,80665,1263,1002,1746,12,19.571429,53857,971,910.42857,18402.38,401.876,,,
20200816,PAN,81940,1275,1064,1767,21,18.285714,55001,1144,893.28571,18695.1,404.657,,,
20200817,PAN,82543,603,1021.2857,1788,21,17.714286,55845,844,905,18990.59,409.524,,,
20200818,PAN,82790,247,903.71429,1809,21,18.428571,57191,1346,932.28571,19130.35,414.391,,,
20200819,PAN,83754,964,911,1827,18,17.714286,58274,1083,953.85714,19187.59,419.258,,,
20200122,PER,0,,,0,,,0,,,,,,,
20200123,PER,0,0,0,0,0,0,0,0,0,,,,,
20200124,PER,0,0,0,0,0,0,0,0,0,,,,,
20200125,PER,0,0,0,0,0,0,0,0,0,,,,,
20200126,PER,0,0,0,0,0,0,0,0,0,,,,,
20200127,PER,0,0,0,0,0,0,0,0,0,,,,,
20200128,PER,0,0,0,0,0,0,0,0,0,,,,,
20200129,PER,0,0,0,0,0,0,0,0,0,,,,,
20200130,PER,0,0,0,0,0,0,0,0,0,,,,,
20200131,PER,0,0,0,0,0,0,0,0,0,,,,,
20200201,PER,0,0,0,0,0,0,0,0,0,,,,,
20200202,PER,0,0,0,0,0,0,0,0,0,,,,,
20200203,PER,0,0,0,0,0,0,0,0,0,,,,,
20200204,PER,0,0,0,0,0,0,0,0,0,,,,,
20200205,PER,0,0,0,0,0,0,0,0,0,,,,,
20200206,PER,0,0,0,0,0,0,0,0,0,,,,,
20200207,PER,0,0,0,0,0,0,0,0,0,,,,,
20200208,PER,0,0,0,0,0,0,0,0,0,,,,,
20200209,PER,0,0,0,0,0,0,0,0,0,,,,,
20200210,PER,0,0,0,0,0,0,0,0,0,,,,,
20200211,PER,0,0,0,0,0,0,0,0,0,,,,,
20200212,PER,0,0,0,0,0,0,0,0,0,,,,,
20200213,PER,0,0,0,0,0,0,0,0,0,,,,,
20200214,PER,0,0,0,0,0,0,0,0,0,,,,,
20200215,PER,0,0,0,0,0,0,0,0,0,,,,,
20200216,PER,0,0,0,0,0,0,0,0,0,,,,,
20200217,PER,0,0,0,0,0,0,0,0,0,,,,,
20200218,PER,0,0,0,0,0,0,0,0,0,,,,,
20200219,PER,0,0,0,0,0,0,0,0,0,,,,,
20200220,PER,0,0,0,0,0,0,0,0,0,,,,,
20200221,PER,0,0,0,0,0,0,0,0,0,,,,,
20200222,PER,0,0,0,0,0,0,0,0,0,,,,,
20200223,PER,0,0,0,0,0,0,0,0,0,,,,,
20200224,PER,0,0,0,0,0,0,0,0,0,,,,,
20200225,PER,0,0,0,0,0,0,0,0,0,,,,,
20200226,PER,0,0,0,0,0,0,0,0,0,,,,,
20200227,PER,0,0,0,0,0,0,0,0,0,,,,,
20200228,PER,0,0,0,0,0,0,0,0,0,,,54,,0.002
20200229,PER,0,0,0,0,0,0,0,0,0,,,,,
20200301,PER,0,0,0,0,0,0,0,0,0,,,,,
20200302,PER,0,0,0,0,0,0,0,0,0,,,,,
20200303,PER,0,0,0,0,0,0,0,0,0,,,107,,0.003
20200304,PER,0,0,0,0,0,0,0,0,0,,,,,
20200305,PER,0,0,0,0,0,0,0,0,0,,,155,,0.005
20200306,PER,1,1,0.14285714,0,0,0,0,0,0,,,219,64,0.007
20200307,PER,1,0,0.14285714,0,0,0,0,0,0,0.03,0,250,31,0.008
